ID,totalmins,logindays,loginwks,pageviews,posts,ptp,ate,totaldays,act_wkpv,dur_wkpv,act_ptp,dur_ptp,act_ate,dur_ate,sdwkpv,sdptp,sdate,rate_wkpv,rate_ptp,rate_ate,true_gmm_component,kmeans_full_data_cluster
1,7.700902549485175,2.9811057024932857,2.7788737245389363,7.730734133520855,9.106566196713041e-05,0.0002035452166045864,0.0,21.19041494412644,2.77457617058532,1.6090244447329614,0.0,0.0,0.000769058387845655,0.0,0.9013049941508156,0.00023117055367497942,0.0,1.1919489158972914,0.0,0.0,5,5
2,864.3555210745222,25.359097937252418,13.62370469383658,612.1269288489383,6.1416380167759455,0.34869180796836247,5.318499297681805,188.92448847332597,13.11825629664971,28.724833397441778,0.3501809060991869,0.34933135271846655,3.8574665353853295,3.0638499490552515,29.512809234655077,0.09610326228444362,0.6262743984422363,0.4641776898334008,0.34957374019613763,1.1543149004841888,1,3
3,0.0007594395808608452,0.000635396771797163,0.001887930926319248,0.0,3.267867955821724e-05,0.0011557745395425066,0.0,0.0,0.002528603038402058,0.0,0.0010305715466347627,0.0,0.0012295421547536959,0.0,0.0015859687686768298,0.0,5.8225057873514255e-05,6.788559170872702e-05,0.0,0.0,3,1
4,158.96409805267018,12.279619014192471,14.035424420447564,305.422908708709,1.5424333729407755,1.4410545959406384,0.34506391452676916,122.64560610225018,10.575348590741921,15.298777444889208,2.3509178199333998,4.779354850945839,0.34589550537106606,0.34593447393060306,23.52754209429906,0.13002097134199952,0.09527408267072221,0.6771945525265055,0.5437875768231393,0.3467862668839187,2,2
5,295.04062511308234,17.79631186509818,20.96021836313379,500.8470343029991,1.5319272674398552,0.6902256454307545,1.0208301385332237,195.01158315698834,13.722181034758442,24.91816528057533,1.5330692657727614,2.776688203472128,1.0222003655079681,1.0249415017290064,35.87458229030828,0.03648246414338944,0.24062884724683203,0.5255844392298439,0.6687974984943681,1.0221034238898823,2,2
6,51.94601635376232,7.368816457805854,6.857625762562596,25.442233247277443,0.0010504889811565664,0.0,0.0,131.63636063723206,6.849353274276286,8.79963477844912,0.00014157026906320622,0.00021045377178298755,0.001365079678349372,0.0,3.42809875287071,0.0,0.00030419275233724546,0.7421067785415896,7.839265674765996e-05,0.00028459493285960824,5,5
7,68.84006984010362,5.3135930426736975,3.870133324546198,339.99090254746955,0.0006183214591030411,0.0005647687999170402,0.0003129385868768675,97.07323237191564,3.880393271291317,7.4526987791474095,0.0007485642208498433,0.00019669943264343282,0.0007556337154256303,0.0,53.33283040150281,1.3137762136690514e-05,0.0002961851043530996,0.5154962537555778,2.6684079823555847e-05,0.0,5,5
8,0.0,0.0,0.0,0.0032655031376312795,0.0001302247367892135,0.0009884123897074893,0.0,0.0,0.0010510399421916772,0.0014438948012904338,0.00018960966099348605,0.0002763212340375758,0.0007148112378321242,0.00041410015853388636,0.0,4.3919244475139356e-05,0.00022754807703687883,0.0006113747886881498,0.000515063604728629,0.0,3,1
9,60.314008065640635,5.859859039364971,4.184312618638196,56.34236507998076,0.0011501866293365198,0.0005641848902051102,0.0,38.80533021448169,4.177486319580724,3.6966683118830206,0.0,0.0005342896945873874,0.0002641664546683224,0.0,9.375429139300651,0.00013136904136317368,0.00022894856549863886,0.9692314708634076,7.371829996651417e-05,0.0,5,5
10,732.1227610226081,4.759144497905213,3.9504643980139162,6800.581102793593,0.0012752341762680038,0.0001434408125383449,0.0,70.50585657258338,3.953800441324937,17.000057825465092,0.0,0.0008574838448180921,0.0,0.0,466.9191702695772,0.0,0.00037346725613085605,0.15190182620831152,0.0,0.0,5,5
